Reaction_ID,RAS
NTD5l,49.3334
NTD5m,0.66667
NTD7e,3.3333
NTD7l,49.3334
NTD9e,3.3333
NTD9l,49.3334
NTP3e,293
NTPP10,38.6666
NTPP9,38.6666
O16G1e,0
O16G2e,0
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
O2tp,NaN
OAGD3te,NaN
OAGD3tg,NaN
OAGT3te,NaN
OAGT3tg,NaN
OCBTm,0
OCCOAtm,NaN
OCCOAtx,NaN
OCDCAtr,2.6667
OCDCEAtr,2.6667
OCOAT1m,76.3333
OCTAt,NaN
ODECOAtx,NaN
OIVD1m,13.3333
OIVD2m,13.3333
OIVD3m,13.3333
OMEPRAZOLEte,NaN
ONPTHLte,NaN
OPAHir,20
ORETNF,NaN
ORETNF2,NaN
ORETNtn,NaN
ORETNtn2,NaN
ORNt3m,36.3333
ORNt4m,36.3333
ORNTArm,104.3333
ORNtiDF,152.3333
ORPT,87.3333
OXAHCOtex,208.3334
OXAtp,NaN
P45011A1m,1.3333
P45011B11m,0
P45011B12m,0
P45011B21m,0
P45017A1r,0.33333
P45017A2r,0.33333
P45017A3r,0.33333
P45017A4r,0.33333
P45019A1r,0
P45019A2r,0
P4501B1r,0.33333
P45021A1r,0.33333
P45021A2r,0.33333
P45027A11m,0
P45027A12m,0
P45027A13m,0
P45027A14m,0
P45027A15m,0
P45027A16m,0
P45027A1m,0
P4502A6,2.3333
P4502C18,0.66667
P4502C19,0.33333
P4502C8,0
P4502C9,0
P4502C92,0.33333
P4502C93,0.33333
P4502C94,0.33333
P4502D6,8.3333
P4502E1,4
P4502F1,0.66667
P45039A1r,4.3333
P4503A4,0
P4503A43r,0
P4503A5,13
P4503A7r,0.33333
P45046A1r,1.3333
P4504B1r,0.66667
P4504F121r,0.33333
P4504F122r,1
P4504F123r,0.33333
P4504F81r,0
P4507A1r,0
P4507B11r,8
P4507B12r,8
P4508B11r,0
P4508B13r,0
P450LTB4r,NaN
P450SCC1m,NaN
P5CDm,32.6666
P5CRm,210.6666
P5CRxm,210.6666
PA_HSter,NaN
PA_HStg,NaN
PA_HStn,NaN
PACCOAL,NaN
PAFH,239.3333
PAFHe,2.6667
PAFS,NaN
PAIL_HStn,NaN
PAIL45P_HStn,NaN
PAIL4P_HStn,NaN
PAN4PP,NaN
PAPStg,72.3333
PAPtg,NaN
PCFLOPm,1
PCHOL_HSter,NaN
PCHOL_HStg,NaN
PCHOLP_hs,83
PCHOLPg_hs,68.3333
PCHOLPm_hs,68.3333
PCHOLPr_hs,68.3333
PCLAD,1
PCm,52.6666
PCREATtmdiffir,NaN
PCRNtc,NaN
PCRNtm,3
PCt,34.3332
PDE1,699.6668
PDE1g,63
PDE4,557.0006
PDE4g,63
PDE4n,10.6667
PDHm,5.3334
PDX5PO,46.3333
PDXPP,0.66667
PE_HSter,NaN
PE_HStm,NaN
PEAMNO,75.6666
PEFLIP,27.6666
PEFLIPm,18.3333
PEPCK,0.33333
PEPCKm,54.6666
PERILLYLte,NaN
PEROXx,9.6667
PEt,NaN
PETHCT,44
PETOHMm_hs,63.9999
PETOHMr_hs,63.9999
PFK26,114.6667
PGCD,249.6667
PGDI,0.33333
PGDIr,0.33333
PGESr,201.3334
PGISr,17.3333
PGLer,64.3333
PGLYCt,NaN
PGPP_hs,8.6667
PGPPT,54.6667
PGS,12.3334
PGSr,12.3334
PHACCOAGLNAC,NaN
PHCDm,32.6666
PHCHGSm,NaN
PHEACGLNt,NaN
PHEMEtm,NaN
PHEt4,500.3333
PHETA1m,204.3333
PHEtec,30.6666
PHETHPTOX2,1.6667
PHYCBOXL,0
PHYHx,13
PHYQt,NaN
PHYTt,NaN
PI345P3P,146.3333
PI345P3Pn,146.3333
PI345P5P,482.6667
PI345P5Pn,NaN
PI34P3Pn,NaN
PI34P4Pn,NaN
PI34P5K,233.3334
PI34P5Kn,NaN
PI3P3Pn,NaN
PI3P4K,577
PI3P4Kn,NaN
PI3P5K,233.3334
PI45P3K,387.6665
PI45P3Kn,NaN
PI45P4P,NaN
PI45P5P,466.3333
PI45P5Pn,NaN
PI45PLC,1137.6668
PI4P3K,642.6666
PI4P3Kn,NaN
PI4P5K,1004.6668
PI4P5Kn,NaN
PI4PLC,1137.6668
PI4PLCn,298.3333
PI4PP,NaN
PI5P3K,679.6666
PI5P4K,343.6666
PI5P4Kn,NaN
PIACGT,461.332
PIK3,679.6666
PIK3n,NaN
PIK4,343.6666
PIK4n,NaN
PIK5,233.3334
PIK5n,NaN
PIPLC,1137.6668
PIPLCn,298.3333
PIter,28
PItg,NaN
PItn,NaN
PItx,NaN
PLA2_2,64.0001
PLA2_2e,39.6667
PMEVKx,15.6667
PMI12346PH,188
PMI12346PHn,939.9998
PMTCOAtx,NaN
PNTEH,0
PNTOt5,94.3333
PPA2,NaN
PPAer,64.3333
PPAm,109.3332
PPAn,NaN
PPAP,72
PPAt,NaN
PPAtm,NaN
PPD2CSPp,NaN
PPDOy,212.3334
PPItr,NaN
PPItx,NaN
PPMI12346Ptn,NaN
PPOR,0.33333
PPPG9tm,NaN
PPPGOm,11.6667
PRAGSr,374.6666
PRASCS,561.6667
PRDX,190
PRDXl,0.33333
PRGNLONESULT,3
PRGNLONEtm,NaN
PRGNLONEtr,NaN
PRGSTRNt,NaN
PRISTANALtx,NaN
PRISTCOAtx,NaN
PRISTtx,NaN
PROD2m,0.33333
PRODt2r,68.3333
PROSTGD2t,11
PROSTGE1t,11
PROSTGE1t3,61
PROSTGE2t,79.6667
PROSTGE2t2,3
PROSTGE2t3,61
PROSTGF2t,3
PROSTGH2t,NaN
PROSTGI2t,NaN
PROSTGI2tr,NaN
PROt4,283.3333
PROtm,NaN
PSDm_hs,45
PSFLIP,18.3333
PSFLIPm,18.3333
PSSA1_hs,69.3333
PSSA2_hs,18.6667
PSt3,NaN
PTDCACRNCPT1,16
PTDCACRNCPT2,13.3333
PTDCACRNt,3
PTDCAt,NaN
PTE2x,115.9999
PTE3x,14.3333
PTE4x,14.3333
PTHPS,24.6667
PTRCAT1,28.3334
PTRCOX1,57.3332
PVD3,NaN
PYAM5POr,46.3333
PYDXDH,65.3333
PYDXK,437.3333
PYDXPP,0.66667
PYNP2r,214.6667
PYRt2m,39.3333
PYRt2p,47.3333
QUILSYN,NaN
RADH,NaN
RADH2,NaN
RADH3,NaN
RADH4,NaN
RAHY,NaN
RAI1,NaN
RAI2,NaN
RAI3,1.3333
RAI4,NaN
RAtn,NaN
RAtn3,NaN
RBK_D,2.3333
RBTt,NaN
RDH1,3.6667
RDH1a,293
RDH2,0.66667
RDH2a,241
RDH3,0.66667
RDH3a,226.6667
RDH4,0.66667
RETFA,NaN
RETFAt,NaN
RETFAt1,NaN
RETFAt2,NaN
RETH,3.6667
RETH1,NaN
RETH1e,NaN
RETH2,NaN
RETH2e,NaN
RETHe,NaN
RETI1,NaN
RETI2,NaN
RETI3,NaN
RETNGLCt,NaN
RETNGLCt2,NaN
RETNGLCt2r,NaN
RETNGLCtr,NaN
RETNt,NaN
RETNtr,NaN
RETNtr2,NaN
RIBFLVt3,0
RIBt,NaN
RIBt2,NaN
RNMK,7.3333
RTOTAL2t,NaN
RTOTAL3CRNCPT1,16
RTOTAL3CRNCPT2,13.3333
RTOTAL3CRNt,3
RTOTALt,NaN
Rtotaltl,NaN
S23T2g,548.3332
S23T4g,548.3332
S23Tg,302.6666
S2L2FN2M2MASNtly,NaN
S2L2N2M2MASNtly,NaN
S2T1g,10
S2T2g,10
S2T3g,10
S2T4g,77.6667
S2TASE1ly,58
S2TASE2ly,58
S2TASE3ly,58
S2TASE4ly,NaN
S2TASE5ly,NaN
S3T1g,20
S3T2g,1.3333
S3T3g,2.6666
S3TASE1ly,NaN
S3TASE2ly,NaN
S3TASE3ly,NaN
S4T1g,231.3333
S4T2g,231.3333
S4T3g,231.3333
S4T4g,NaN
S4T5g,NaN
S4T6g,231.3333
S4TASE1ly,86.6666
S4TASE2ly,86.6666
S4TASE3ly,86.6666
S4TASE4ly,86.6666
S4TASE5ly,86.6666
S6T16g,87
S6T17g,87
S6T18g,194.3334
S6T19g,18.3334
S6T1g,87
S6T20g,18.3334
S6T21g,18.3334
S6T22g,0.66667
S6T23g,0.66667
S6T24g,18.3334
S6T25g,91
S6T2g,87
S6T3g,194.3334
S6TASE10ly,52
S6TASE11ly,274.6667
S6TASE12ly,274.6667
S6TASE13ly,274.6667
S6TASE14ly,274.6667
S6TASE15ly,274.6667
S6TASE16ly,274.6667
S6TASE17ly,274.6667
S6TASE18ly,274.6667
S6TASE19ly,274.6667
S6TASE1ly,274.6667
S6TASE20ly,274.6667
S6TASE21ly,274.6667
S6TASE22ly,52
S6TASE23ly,274.6667
S6TASE24ly,274.6667
S6TASE25ly,52
S6TASE26ly,274.6667
S6TASE2ly,274.6667
S6TASE3ly,274.6667
S6TASE4ly,52
S6TASE5ly,52
S6TASE6ly,52
S6TASE7ly,52
S6TASE8ly,52
S6TASE9ly,52
SACCD3m,22.6667
SACCD4m,22.6667
SADT,158
SALMCOM,180
SALMCOM2,14
SAMHISTA,13.6667
SARCOXp,3.3333
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,11.3333
SBPP1er,67
SBPP3er,67
SBTD_D2,28
SBTR,212.3334
SCP21x,29.6667
SCP22x,29.6667
SCP2x,29.6667
SCPx,29.6667
Ser_Thrtg,NaN
SERALANaEx,327.3333
SERASNNaEx,219
SERCYSNaEx,327.3333
SERDGLNexR,3.3333
SERDGLYexR,3.3333
SERGLNexR,3.3333
SERGLNNaEx,219
SERGLYexR,3.3333
SERHL,1
SERLYSNaex,0.33333
SERPT,24
SERt4,348
SERTHRNaEx,327.3333
SERtN1,2.6667
SERtp,NaN
SFGTH,47.3333
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL12r,253
SIAASE2ly,52
SIAASE3ly,52
SIAASE4ly,52
SIAASEly,52
SIAT4Bg,15.3333
SIAT9g,23
sink_citr[c],NaN
sink_pre_prot[r],NaN
SLCBK1,57.6667
SLDt,NaN
SLDx,176.3333
SMPD3g,120.0001
SMPD3l,31.6667
SMPD4,5
SMS,80
SO4CLtex2,102.9999
SO4HCOtex,232.0001
SO4OXAtex2,102.9999
SO4t4_2,8.3333
SO4tl,NaN
SOAT12,84.6667
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,57.6667
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,0
SPODMm,76.3333
SPODMn,141.6667
SPODMx,141.6667
SPR,48.6667
SPRMS,199
SPTix,0
SQLEr,179
SQLSr,171
SR5AR2r,30
SR5ARr,30
SRTNACT,1.3333
SRTNt6_2_r,2
SRTNtu,3
ST3GAL21g,15.3333
ST3GAL22g,15.3333
ST3GAL23g,15.3333
ST3GAL31g,179.6663
ST3GAL61g,19
ST3GAL62g,19
ST6GALNAC21,0.66667
ST6GALNAC22,0.66667
ST6GALNAC23,0.66667
ST6GALNAC24,0.66667
ST6GALNAC25,0.66667
ST6GALNAC26,0.66667
ST6GALNAC27,0.66667
ST6GALNAC28,0.66667
ST6GALNAC31,87
ST6GALNAC62,80.6667
ST8SIA11,5.3333
ST8SIA12,5.3333
ST8SIA51g,1
ST8SIA52g,1
ST8SIA53g,1
ST8SIA54g,1
ST8SIA55g,1
ST8SIA56g,1
STCOAtx,NaN
STRDNCCPT1,16
STRDNCCPT2,13.3333
STRDNCCRNt,3
STRDNCt,NaN
STS1,8.3333
STS1r,8.3333
STS2,8.3333
STS2r,8.3333
SUCCt2m,14.3333
SUCCt4_2,0
SUCCtp,NaN
SUCD1m,34.3333
SUCOAS1m,37.3333
SUCOASm,24.6667
SUCRe,3.6667
SULFOX,21.6667
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,103.3333
TAURtcx,103.3333
TAXOLte,NaN
TCHOLAt,54.3333
TCHOLAt2,5.6667
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,16
TETPENT3CPT2,13.3333
TETPENT3CRNt,3
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,16
TETPENT6CPT2,13.3333
TETPENT6CRNt,3
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,16
TETTET6CPT2,13.3333
TETTET6CRNt,3
TETTET6t,NaN
THBPT4ACAMDASE,111.3334
THCHOLSTOICtm,NaN
THD1m,364.6666
THFt2,126.6666
THFtl,NaN
THFtm,NaN
THMDt4,1.3333
THMMPt4,126.6666
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,8.3333
THMTPt,126.6666
THP2Ctp,NaN
THRALANaEx,327.3333
THRASNNaEx,219
THRCYSNaEx,327.3333
THRGLNexR,3.3333
THRGLNNaEx,219
THRGLYexR,3.3333
THRSERNaEx,327.3333
THRt4,71.6667
THYMDt1,106.3333
THYMDtl,10.3333
THYMDtm,81
THYMt,25.3333
THYOXt,31.6666
THYOXt2,75.3333
THYPX,8.3335
TMABADH,2
TMDK1m,30.6667
TMDPP,4
TMDPPK,NaN
TMLYSOX,24.6667
TMNDNCCOAtx,NaN
TMNDNCCPT1,16
TMNDNCCPT2,13.3333
TMNDNCCRNt,3
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,1102.6668
TRDR2,1102.6668
TRDR3,1102.6668
TREH,34.3334
TREHe,7.6667
TRIODTHYSUFt,NaN
TRIODTHYSULT,26.6666
TRIODTHYt,55.6666
TRIODTHYt2,75.3333
TRIOK,NaN
TRPHYDRO2,1.6667
TRPO2,4
TRPt4,67.6667
TRYPTAOX,57.3333
TS3,NaN
TSTSTERONEGLCte,130.3333
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,2.6667
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0
TTDCAtr,0
TTDCPT2,13.3333
TTDCRNt,3
TXA2te,NaN
TXA2tr,NaN
TXASr,4.6667
TYMSFt,NaN
TYMSULT,37.3332
TYR3MO2,0.99999
TYRASE,2.3333
TYRCBOX,0
TYRDOPO,0.66667
TYRDOPO3,0.66667
TYROXDAc,32
TYRt,1.3333
TYRt4,67.6667
TYRTAm,204.3333
UAG2EMAi,76.3333
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,9.3333
UDPG1P,NaN
UDPGALtg,34.6667
UDPGD,80.3333
UDPGLCAter,36.6667
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,63.3333
UDPGNP,NaN
UDPGP,14.6667
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,48.6667
UGALGTg,293.6666
UGALNACtg,34.6667
UGCG,37
UGLCNACtg,7.6667
UGT1A10r,0
UGT1A1r,0
UGT1A2r,0
UGT1A3r,0
UGT1A4r,0
UGT1A5r,0
UGT1A5r2,0
UGT1A6r,0
UGT1A7r,0
UGT1A8r,0
UGT1A9r,0
UMPK2,117.3333
UMPK2n,117.3333
UMPK3,117.3333
UMPK3n,117.3333
UMPK4,117.3333
UMPK4n,117.3333
UMPK5,117.3333
UMPK5n,117.3333
UMPK6,117.3333
UMPK6n,117.3333
UMPK7,117.3333
UMPK7n,117.3333
UMPKn,117.3333
UMPtr,NaN
UPPN,1
URAt,25.3333
URATEt,NaN
URATEtx,NaN
UREAt5,0
UREAtm,0
URIDK2m,96.3333
URIK1,115.3334
URIt,106.3333
URIt4,1.3333
Uritl,10.3333
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,67.6667
VALt5m,NaN
VALTAm,37
VALtec,29.3333
VD3,NaN
VITD3t,NaN
VLCS2p,2.6667
VLCS2r,2.6667
VLCSp,0
VLCSr,0
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,18.6667
XANtx,NaN
XAO2x,18.6667
XAOx,18.6667
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,40
XYLTD_Dr,NaN
XYLTer,124.3333
XYLtly,NaN
XYLTt,NaN
XYLUR,47.6667
YVITEt,NaN
EX_4abutn[e],NaN
EX_acmana[e],NaN
EX_ahdt[e],NaN
EX_ctp[e],NaN
EX_dgmp[e],NaN
EX_dgtp[e],NaN
EX_dha[e],NaN
EX_dhap[e],NaN
EX_dtmp[e],NaN
EX_dttp[e],NaN
EX_fad[e],NaN
EX_fald[e],NaN
EX_g1p[e],NaN
EX_HC00229[e],NaN
EX_HC00250[e],NaN
EX_HC01104[e],NaN
EX_HC01361[e],NaN
EX_HC01440[e],NaN
EX_HC01441[e],NaN
EX_HC01444[e],NaN
EX_HC01446[e],NaN
EX_HC01577[e],NaN
EX_HC01609[e],NaN
EX_HC01610[e],NaN
EX_HC01700[e],NaN
EX_HC02160[e],NaN
EX_HC02161[e],NaN
EX_itp[e],NaN
EX_orot[e],NaN
EX_prpp[e],NaN
EX_pydx5p[e],NaN
EX_udpg[e],NaN
r0002,NaN
r0009,145.9999
r0013,33.3333
r0016,117
r0021,121.6667
r0022,121.6667
r0023,236.6667
r0024,32.9999
r0027,361
r0028,13
r0033,117.3333
r0034,43.3333
r0047,68.6667
r0051,30.3333
r0055,NaN
r0062,0
r0068,51.6667
r0074,16.3333
r0081,83.3333
r0083,149.6667
r0084,132.6667
r0085,33.6667
r0086,33.6667
r0093,13
r0097,51.6667
r0113,76.3333
r0119,19.3333
r0122,0
r0129,3174.3333
r0130,3174.3333
r0139,13
r0142,21.6667
r0145,32.9999
r0149,13
r0153,0
r0156,NaN
r0157,NaN
r0160,0
r0165,0
r0166,19.3333
r0170,171
r0173,1343.3333
r0178,92
r0179,NaN
r0181,13
r0186,0
r0191,90.6667
r0193,8
r0196,69
r0202,0
r0205,113.3333
r0208,69.3334
r0210,127.6666
r0221,64.6667
r0224,132.3333
r0226,132.3333
r0236,NaN
r0239,29.6667
r0242,1
r0245,132.6667
r0246,132.6667
r0249,24
r0276,44.3334
r0280,0
r0281,0
r0283,6
r0287,49
r0301,152.3333
r0308,323
r0309,23
r0310,287.6667
r0311,480.0001
r0317,182
r0319,64.6667
r0321,19.6667
r0330,NaN
r0331,NaN
r0340,15.3333
r0354,241.3334
r0355,241.3334
r0357,176.3334
r0358,176.3334
r0360,176.3334
r0361,176.3334
r0363,176.3334
r0364,176.3334
r0365,NaN
r0377,60.3333
r0380,52
r0381,NaN
r0383,98.3333
r0385,6.3333
r0386,6.3333
r0388,46.3333
r0389,46.3333
r0390,0
r0391,102.6667
r0393,322.6666
r0394,18.6667
r0395,18.6667
r0399,1.6667
r0402,48.6667
r0403,1.6667
r0407,28.3333
r0408,90.6667
r0409,90.6667
r0410,19.3333
r0413,0
r0423,132.6667
r0424,132.6667
r0425,149.6667
r0426,182
r0431,5
r0432,5
r0433,5
r0434,5
r0437,5
r0438,5
r0440,5
r0441,5
r0443,5
r0444,5
r0450,20.6667
r0451,69.3333
r0456,63.3333
r0463,177.3333
r0465,6
r0466,NaN
r0470,165.3333
r0472,165.3333
r0474,165.3333
r0475,165.3333
r0480,NaN
r0483,45.3333
r0488,98.6667
r0494,13
r0497,13
r0502,18.6667
r0504,18.6667
r0509,34.3333
r0510,1030.6667
r0511,1030.6667
r0512,132.3333
r0514,132.3333
r0517,69
r0522,1
r0523,1.3333
r0525,22.6667
r0527,NaN
r0531,103.6667
r0537,253
r0539,60.6667
r0541,14.6667
r0545,73.3333
r0546,73.3333
r0547,73.3333
r0548,73.3333
r0552,149.3333
r0553,149.3333
r0555,2.6667
r0557,116
r0558,NaN
r0560,0.33333
r0561,13
r0568,38
r0571,NaN
r0573,2.6667
r0575,171
r0578,305.3333
r0579,305.3333
r0584,12
r0587,1
r0590,117.3333
r0591,13
r0594,149.3333
r0595,93.3333
r0596,32.3333
r0603,19.6666
r0604,13
r0610,90.6667
r0611,90.6667
r0615,127.3333
r0616,127.3333
r0617,127.3333
r0618,127.3333
r0627,35.6667
r0629,0.33333
r0630,0.33333
r0633,23
r0634,49
r0636,8
r0637,8
r0638,23
r0639,49
r0641,3174.3333
r0642,322.6666
r0643,322.6666
r0645,NaN
r0647,NaN
r0648,3174.3333
r0649,3174.3333
r0650,2.6667
r0651,2.6667
r0652,23
r0653,49
r0655,84.6666
r0656,13
r0660,35
r0661,35
r0666,187.3333
r0669,35
r0670,6.3333
r0672,1.6667
r0673,48.6667
r0686,16.3333
r0688,322.6666
r0698,49
r0706,31.6667
r0707,1
r0714,35
r0715,35
r0716,35
r0717,35
r0718,35
r0719,35
r0720,35
r0721,35
r0722,35
r0723,35
r0724,49
r0726,35
r0727,35
r0728,35
r0729,35
r0730,35
r0731,35
r0732,49
r0733,35
r0734,35
r0735,23
r0737,52
r0739,1.6667
r0741,0
r0743,84
r0744,84
r0747,0
r0750,0
r0752,73.3333
r0753,73.3333
r0754,73.3333
r0755,73.3333
r0756,73.3333
r0757,73.3333
r0758,322.6666
r0774,60.6667
r0779,32.3333
r0781,2
r0782,70
r0783,471
r0784,NaN
r0786,253
r0787,107
r0788,NaN
r0789,NaN
r0791,23
r0795,NaN
r0796,NaN
r0797,0.33333
r0801,380.3333
r0809,NaN
r0812,44
r0813,5.6667
r0817,2.3333
r0818,NaN
r0819,14.3333
r0821,14.3333
r0822,14.3333
r0826,NaN
r0829,14.3333
r0830,14.3333
r0834,14.3333
r0835,14.3333
r0836,14.3333
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,54
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,7.3334
r0881,NaN
r0885,14.3333
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,74.6667
r0915,74.6667
r0917,74.6667
r0921,NaN
r0924,0.66667
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,103.3333
r0936,NaN
r0937,NaN
r0940,NaN
r0942,2.3333
r0944,NaN
r0946,0
r0950,NaN
r0954,39.3333
r0960,0
r0961,0
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,2.6667
r0984,2.6667
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,73
r0994,NaN
r0995,3
r0997,8
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,0
r1028,0
r1029,NaN
r1030,NaN
r1043,1.3333
r1044,1.3333
r1045,1.3333
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,75
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,22.3333
r1143,1
r1144,1
r1146,NaN
r1147,74.6667
r1148,NaN
r1150,NaN
r1154,13
r1155,47.3333
r1156,115.3334
r1159,NaN
r1162,NaN
r1163,0
r1164,84.6667
r1165,84.6667
r1166,84.6667
r1167,84.6667
r1168,84.6667
r1169,84.6667
r1170,84.6667
r1171,84.6667
r1172,58.6666
r1174,58.6666
r1175,58.6666
r1177,58.6666
r1179,58.6666
r1181,58.6666
r1182,58.6666
r1183,58.6666
r1251,480.0001
r1252,480.0001
r1253,480.0001
r1254,480.0001
r1255,480.0001
r1257,480.0001
r1259,480.0001
r1260,480.0001
r1262,480.0001
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,0
r1375,NaN
r1377,NaN
r1378,0.66667
r1380,471
r1382,42
r1383,42.3333
r1384,NaN
r1391,78.6667
r1392,78.6667
r1400,NaN
r1401,NaN
r1411,52
r1418,139.3333
r1421,NaN
r1423,NaN
r1427,36.3333
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,125.3334
r1444,125.3334
r1445,125.3334
r1446,125.3334
r1447,125.3334
r1448,125.3334
r1449,125.3334
r1450,125.3334
r1451,125.3334
r1454,47.3333
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,11
r1474,35
r1477,60.3333
r1481,49
r1487,480.0001
r1493,NaN
r1495,0
r1497,0
r1498,0
r1499,0
r1500,0
r1501,0
r1502,0
r1503,0
r1512,NaN
r1514,6.3333
r1515,6.3333
r1516,6.3333
r1517,6.3333
r1518,6.3333
r1519,6.3333
r1520,6.3333
r1521,6.3333
r1522,6.3333
r1523,6.3333
r1525,6.3333
r1527,6.3333
r1529,6.3333
r1530,91.3333
r1531,91.3333
r1532,91.3333
r1533,91.3333
r1536,61
r1538,6.3333
r1540,103.3333
r1544,576.6667
r1546,576.6667
r1547,576.6667
r1548,576.6667
r1549,576.6667
r1551,576.6667
r1552,576.6667
r1553,576.6667
r1554,576.6667
r1556,576.6667
r1557,576.6667
r1559,576.6667
r1560,576.6667
r1561,576.6667
r1562,576.6667
r1563,576.6667
r1564,576.6667
r1565,576.6667
r1566,576.6667
r1567,576.6667
r1568,576.6667
r1569,576.6667
r1570,576.6667
r1571,576.6667
r1573,576.6667
r1574,576.6667
r1575,576.6667
r1576,576.6667
r1578,576.6667
r1579,576.6667
r1580,576.6667
r1581,576.6667
r1583,576.6667
r1584,576.6667
r1585,576.6667
r1586,576.6667
r1587,576.6667
r1588,576.6667
r1589,576.6667
r1590,576.6667
r1591,576.6667
r1592,576.6667
r1593,576.6667
r1594,576.6667
r1595,576.6667
r1596,576.6667
r1597,576.6667
r1598,576.6667
r1599,576.6667
r1600,576.6667
r1602,576.6667
r1603,576.6667
r1604,576.6667
r1605,576.6667
r1606,576.6667
r1607,576.6667
r1608,576.6667
r1609,576.6667
r1610,576.6667
r1611,576.6667
r1612,576.6667
r1613,576.6667
r1614,576.6667
r1615,576.6667
r1616,576.6667
r1617,576.6667
r1618,576.6667
r1619,576.6667
r1620,576.6667
r1621,576.6667
r1622,576.6667
r1623,576.6667
r1624,576.6667
r1625,576.6667
r1626,576.6667
r1627,576.6667
r1628,576.6667
r1629,576.6667
r1630,576.6667
r1631,576.6667
r1632,576.6667
r1633,576.6667
r1634,576.6667
r1635,576.6667
r1636,576.6667
r1637,576.6667
r1638,576.6667
r1639,576.6667
r1640,576.6667
r1641,576.6667
r1642,576.6667
r1643,576.6667
r1644,576.6667
r1645,576.6667
r1646,576.6667
r1647,576.6667
r1648,576.6667
r1649,576.6667
r1650,576.6667
r1651,576.6667
r1652,576.6667
r1653,576.6667
r1654,576.6667
r1655,576.6667
r1656,576.6667
r1657,576.6667
r1658,576.6667
r1659,576.6667
r1660,576.6667
r1661,576.6667
r1662,576.6667
r1664,38.3333
r1665,38.3333
r1666,38.3333
