Reaction_ID,RAS
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucgalacglcgalgluside_hs[e],NaN
EX_fucgal14acglcgalgluside_hs[e],NaN
EX_fucgalfucgalacglcgalgluside_hs[e],NaN
EX_fucgalgbside_hs[e],NaN
EX_fuc_L[e],NaN
EX_galacglcgalgbside_hs[e],NaN
EX_galfuc12gal14acglcgalgluside_hs[e],NaN
EX_galfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalgalthcrm_hs[e],NaN
EX_gbside_hs[e],NaN
EX_gchola[e],NaN
EX_gd1b2_hs[e],NaN
EX_gd1c_hs[e],NaN
EX_gdp[e],NaN
EX_gluala[e],NaN
EX_glyc_S[e],NaN
EX_glygn2[e],NaN
EX_glygn4[e],NaN
EX_glygn5[e],NaN
EX_gmp[e],NaN
EX_gp1c_hs[e],NaN
EX_gp1calpha_hs[e],NaN
EX_gq1b_hs[e],NaN
EX_gq1balpha_hs[e],NaN
EX_gsn[e],NaN
EX_gt1a_hs[e],NaN
EX_gthox[e],NaN
EX_gthrd[e],NaN
EX_gtp[e],NaN
EX_h2o2[e],NaN
EX_ha[e],NaN
EX_ha_pre1[e],NaN
EX_hco3[e],NaN
EX_hcoumarin[e],NaN
EX_hdca[e],NaN
EX_hdcea[e],NaN
EX_hestratriol[e],NaN
EX_hexc[e],NaN
EX_hista[e],NaN
EX_hom_L[e],NaN
EX_hpdca[e],NaN
EX_hspg[e],NaN
EX_htaxol[e],NaN
EX_i[e],NaN
EX_idp[e],NaN
EX_imp[e],NaN
EX_inost[e],NaN
EX_ksi[e],NaN
EX_ksi_deg1[e],NaN
EX_ksii_core2[e],NaN
EX_ksii_core4[e],NaN
EX_lac_D[e],NaN
EX_Lcystin[e],NaN
EX_leuktrA4[e],NaN
EX_leuktrB4[e],NaN
EX_leuktrC4[e],NaN
EX_leuktrD4[e],NaN
EX_leuktrE4[e],NaN
EX_leuktrF4[e],NaN
EX_lgnc[e],NaN
EX_limnen[e],NaN
EX_lipoate[e],NaN
EX_lneldc[e],NaN
EX_lnlc[e],NaN
EX_lnlnca[e],NaN
EX_lnlncg[e],NaN
EX_lpchol_hs[e],NaN
EX_mag_hs[e],NaN
EX_meoh[e],NaN
EX_mercplaccys[e],NaN
EX_mthgxl[e],NaN
EX_n2m2nmasn[e],NaN
EX_nad[e],NaN
EX_nadp[e],NaN
EX_ncam[e],NaN
EX_nifedipine[e],NaN
EX_no[e],NaN
EX_npthl[e],NaN
EX_nrpphr[e],NaN
EX_nrpphrsf[e],NaN
EX_nrvnc[e],NaN
EX_o2s[e],NaN
EX_oagd3_hs[e],NaN
EX_oagt3_hs[e],NaN
EX_ocdca[e],NaN
EX_ocdcea[e],NaN
EX_octa[e],NaN
EX_omeprazole[e],NaN
EX_onpthl[e],NaN
EX_oxa[e],NaN
EX_paf_hs[e],NaN
EX_pchol_hs[e],NaN
EX_pe_hs[e],NaN
EX_peplys[e],NaN
EX_perillyl[e],NaN
EX_pglyc_hs[e],NaN
EX_pheacgln[e],NaN
EX_phyQ[e],NaN
EX_phyt[e],NaN
EX_prgstrn[e],NaN
EX_prostgd2[e],NaN
EX_prostge1[e],NaN
EX_prostge2[e],NaN
EX_prostgf2[e],NaN
EX_ps_hs[e],NaN
EX_ptdca[e],NaN
EX_rbt[e],NaN
EX_retfa[e],NaN
EX_retinol[e],NaN
EX_retinol_9_cis[e],NaN
EX_retinol_cis_11[e],NaN
EX_retn[e],NaN
EX_retnglc[e],NaN
EX_Rtotal[e],NaN
EX_Rtotal2[e],NaN
EX_Rtotal3[e],NaN
EX_s2l2fn2m2masn[e],NaN
EX_s2l2n2m2masn[e],NaN
EX_sarcs[e],NaN
EX_sl_L[e],NaN
EX_spc_hs[e],NaN
EX_sph1p[e],NaN
EX_sphs1p[e],NaN
EX_srtn[e],NaN
EX_strch1[e],NaN
EX_strch2[e],NaN
EX_strdnc[e],NaN
EX_tag_hs[e],NaN
EX_tagat_D[e],NaN
EX_taxol[e],NaN
EX_tchola[e],NaN
EX_tcynt[e],NaN
EX_tdchola[e],NaN
EX_tethex3[e],NaN
EX_tetpent3[e],NaN
EX_tetpent6[e],NaN
EX_tettet6[e],NaN
EX_thf[e],NaN
EX_thmmp[e],NaN
EX_thmtp[e],NaN
EX_thym[e],NaN
EX_thyox_L[e],NaN
EX_tmndnc[e],NaN
EX_tolbutamide[e],NaN
EX_triodthy[e],NaN
EX_triodthysuf[e],NaN
EX_tststerone[e],NaN
EX_tststeroneglc[e],NaN
EX_tststerones[e],NaN
EX_tsul[e],NaN
EX_ttdca[e],NaN
EX_txa2[e],NaN
EX_tymsf[e],NaN
EX_Tyr_ggn[e],NaN
EX_udp[e],NaN
EX_ump[e],NaN
EX_urate[e],NaN
EX_utp[e],NaN
EX_vacc[e],NaN
EX_vitd3[e],NaN
EX_whddca[e],NaN
EX_whhdca[e],NaN
EX_whtststerone[e],NaN
EX_whttdca[e],NaN
EX_xolest_hs[e],NaN
EX_xolest2_hs[e],NaN
EX_xoltri24[e],NaN
EX_xoltri25[e],NaN
EX_xoltri27[e],NaN
EX_xylt[e],NaN
EX_yvite[e],NaN
F1Atg,NaN
F1PGT,21.6666
FACOAL140i,284
FACOAL150,706
FACOAL160i,710.6666
FACOAL170,706
FACOAL180i,599.3333
FACOAL1812,284
FACOAL1813,284
FACOAL181i,707.3333
FACOAL1821,679.3333
FACOAL1822,284
FACOAL1831,682.9999
FACOAL1832,284
FACOAL184,284
FACOAL191,1.6667
FACOAL200,284
FACOAL203,284
FACOAL204,817.3333
FACOAL2042,284
FACOAL205,284
FACOAL206,1.6667
FACOAL224,284
FACOAL2251,284
FACOAL2252,284
FACOAL226,284
FACOAL240,284
FACOAL241,284
FACOAL244_1,284
FACOAL245_1,284
FACOAL245_2,284
FACOAL246_1,284
FACOAL260,284
FACOAL40im,0
FACOAL80i,312
FADDP,37
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,417.3333
FAEL184,417.3333
FAEL204,417.3333
FAEL205,417.3333
FAH1,1
FAH2,1
FAH3,1
FALDH,1.3333
FALDtly,NaN
FALDtm,NaN
FAOXC11,27.6667
FAOXC140,28.3334
FAOXC150m,28.3334
FAOXC160,28.3334
FAOXC16080m,28.3334
FAOXC16080x,97.3332
FAOXC161802m,28.3334
FAOXC16180m,28.3334
FAOXC170m,27.6667
FAOXC180,56.6667
FAOXC180x,97.3332
FAOXC1811601m,28.3334
FAOXC1811602m,28.3334
FAOXC1811603m,28.3334
FAOXC182806m,28.3334
FAOXC18280m,28.3334
FAOXC183803m,28.3334
FAOXC183806m,28.3334
FAOXC183806x,97.3332
FAOXC18480m,28.3334
FAOXC18480x,97.3332
FAOXC200180m,28.3334
FAOXC200180x,97.3332
FAOXC2031836m,28.3334
FAOXC204,56.6667
FAOXC204184m,28.3334
FAOXC2051843m,28.3334
FAOXC2051843x,97.3332
FAOXC2242046m,28.3334
FAOXC2242046x,97.3332
FAOXC2251836m,28.3334
FAOXC2251836x,97.3332
FAOXC2252053m,28.3334
FAOXC2252053x,97.3332
FAOXC226,28.3334
FAOXC226205m,28.3334
FAOXC226205x,97.3332
FAOXC240200x,97.3332
FAOXC241181x,97.3332
FAOXC2442246x,97.3332
FAOXC2452253x,97.3332
FAOXC2452256x,97.3332
FAOXC246226x,97.3332
FAOXC260240x,97.3332
FAOXC80,28.3334
FAS100COA,1096.3333
FAS120COA,1096.3333
FAS140COA,1096.3333
FAS160COA,1096.3333
FAS180COA,1096.3333
FAS80COA_L,1096.3333
FATP1t,268.3333
FATP2t,111
FATP3t,111
FATP4t,6
FATP5t,6
FATP6t,7.6667
FATP7t,7.6667
FATP8t,7.6667
FATP9t,7.6667
FBA4,83.3332
FBA5,0
FBP26,217
FCLTm,92
FCOAH,NaN
FDH,10.6667
FE2t,NaN
FE2tm,NaN
FE3R2e,110.3333
FK,14.3333
FKYNH,54
FOLR2,210.6667
FOLt2,176
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,58.3333
FPGS2m,58.3333
FPGS3,58.3333
FPGS3m,58.3333
FPGS4,58.3333
FPGS4m,58.3333
FPGS5,58.3333
FPGS5m,58.3333
FPGS6,58.3333
FPGS6m,58.3333
FPGS7m,58.3333
FPGS8,58.3333
FPGS8m,58.3333
FPGS9,58.3333
FPGS9m,58.3333
FPGSm,58.3333
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,47.0001
FTHFDH,170.3334
FTHFLm,715
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,93
FUCASE2ly,20.6667
FUCASEe,93
FUCASEly,20.6667
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,40.6667
FUMm,100
FUMSO3tm,22.3333
FUMSO4tm,22.3333
FUMtm,22.3333
FUMTSULtm,22.3333
FUT11g,30.3333
FUT12g,30.3333
FUT14g,30.3333
FUT15g,30.3333
FUT16g,30.3333
FUT17g,30.3333
FUT18g,30.3333
FUT32g,0
FUT33g,0
FUT34g,0
FUT35g,0
FUT910g,18.6667
FUT911g,18.6667
FUT91g,18.6667
FUT92g,18.6667
FUT93g,18.6667
FUT94g,18.6667
FUT95g,18.6667
FUT96g,18.6667
FUT97g,18.6667
FUT98g,18.6667
FUT99g,18.6667
G14T18g,1095
G14T19g,1095
G14T20g,1095
G14T21g,1095
G14T2g,1095
G14T3g,1095
G14T4g,1095
G14T5g,1095
G3PD2m,172
G5SADrm,NaN
G5SDym,188
G6PDH1rer,111.3333
G6PDH2rer,605.3333
G6PPer,132
G6Pter,38
GABAVESSEC,0
GACMTRc,46
GACPAILter,NaN
GAL3ST11,0.33333
GAL3ST12,0.33333
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,143.3334
GALASE11ly,143.3334
GALASE12ly,143.3334
GALASE13ly,143.3334
GALASE14ly,143.3334
GALASE15ly,143.3334
GALASE16ly,143.3334
GALASE17ly,143.3334
GALASE18ly,143.3334
GALASE19ly,143.3334
GALASE1ly,143.3334
GALASE20ly,143.3334
GALASE3ly,143.3334
GALASE4ly,143.3334
GALASE5ly,143.3334
GALASE6ly,143.3334
GALASE7ly,143.3334
GALASE8ly,143.3334
GALASE9ly,143.3334
GALC,91
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,100
GALGT2,100
GALGT3,100
GALGT4,100
GALNACT1g,172.6667
GALNACT2g,343.6667
GALNACT3g,343.6667
GALNACT4g,343.6667
GALNACT5g,343.6667
GALNTg,1214.6665
GALOR,240.6666
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,421.6666
GALT2g,27
GALTg,40.3333
GALtly,NaN
GAMt1r,334.3333
GAMYe,12.3333
GAO1,35.3333
GAO1g,35.3333
GAO2,35.3333
GAO2g,35.3333
GARFT,666.6666
GASNASE2ly,22
GASNASE3ly,22
GASNASEly,22
GBA,610
GBAl,610
GBGT1,6.6667
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,733.3334
GCC2am,1
GCC2bim,1
GCC2cm,1
GCCam,1
GCCbim,1
GCCcm,1
GCHOLAt,46.3333
GCHOLAt2,3.6667
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,7.6667
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,90.3333
GDPtg,NaN
GFUCS,118
GGH_10FTHF5GLUe,48.3333
GGH_10FTHF5GLUl,48.3333
GGH_10FTHF6GLUe,48.3333
GGH_10FTHF6GLUl,48.3333
GGH_10FTHF7GLUe,48.3333
GGH_10FTHF7GLUl,48.3333
GGH_5DHFe,48.3333
GGH_5DHFl,48.3333
GGH_5THFe,48.3333
GGH_5THFl,48.3333
GGH_6DHFe,48.3333
GGH_6DHFl,48.3333
GGH_6THFe,48.3333
GGH_6THFl,48.3333
GGH_7DHFe,48.3333
GGH_7DHFl,48.3333
GGH_7THFe,48.3333
GGH_7THFl,48.3333
GGLUCT,70.3333
GGNG,73
GGT_L,NaN
GGT5r,2.3333
GGT6,NaN
GHMT2rm,326
GHMT3,326
GLACO,293.9999
GLACter,NaN
GLAl,31.3333
GLB1,143.3334
GLBRAN,94
GLCAASE1ly,96.3333
GLCAASE4ly,96.3333
GLCAASE5ly,96.3333
GLCAASE6ly,96.3333
GLCAASE7ly,96.3333
GLCAASE8ly,112.3333
GLCAASE9ly,96.3333
GLCAE1g,NaN
GLCAE2g,127
GLCAT2g,189.6667
GLCAT3g,189.6667
GLCAT4g,189.6667
GLCAT5g,189.6667
GLCAT6g,566
GLCAT7g,566
GLCAT8g,566
GLCAT9g,566
GLCATg,134.3334
GLCMter,NaN
GLCNACASE1ly,43
GLCNACASE2ly,43
GLCNACASE3ly,43
GLCNACASE4ly,43
GLCNACASE5ly,43
GLCNACDASg,805.3333
GLCNACT1g,299.6667
GLCNACT2g,660.6667
GLCNACT3g,660.6667
GLCNACT4g,660.6667
GLCNACT5g,660.6667
GLCt1r,824.3332
GLCt2_2,0.66667
GLCter,NaN
GLCtg,12.3333
GLCtly,NaN
GLCURter,NaN
GLCURtly,22.3333
GLDBRAN,661.9998
GLGNS1,73
GLNALANaEx,454.3333
GLNASNNaEx,454.3333
GLNCYSNaEx,454.3333
GLNLASEer,NaN
GLNSERNaEx,454.3333
GLNTHRNaEx,454.3333
GLNtm,NaN
GLNtN1,5
GLPASE1,258.6666
GLPASE2,258.6666
GLRASE,NaN
GLU5Km,188
GLUCYS,56.3333
GLUDC,6.3333
GLUDxm,249
GLUDym,249
GluForTx,12
GLUNm,513.6667
GLUt2m,159
GLUt6,63.3333
GLUt7l,NaN
GLUTCOADHm,41.3334
GLUtr,NaN
GLUVESSEC,15
GLXO2p,0
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,2
GLYATm,97.3333
GLYBt4_2_r,2
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,139.6667
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,0
GLYKm,21
GLYOp,NaN
GLYOXm,20.3333
GLYt4,782.3334
GLYt7_211_r,178
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,0
GMPtg,NaN
GMPtn,NaN
GNDer,257.6667
GNMT,2.6667
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,177.6666
GPIAT,152.6667
GPIDA2er,87.3333
GPIDAer,87.3333
GPIMTer_U,40.3333
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,45.3333
GSNt,179.6666
GSNt4,3
GSNtl,22.6667
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,125.6667
GTHOm,125.6667
GTHP,1272.6668
GTHPe,467
GTHPm,926.6667
GTHRDt,NaN
GTHRDtr,NaN
GTHS,100.3333
GTMLTe,9.3333
GUACYC,190
GUAD,0
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,19.6666
H2ETer,128
H2MTer_U,47.6667
H2O2syn,46.6666
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0
H2Otn,NaN
H2Otp,NaN
H3ETer,128
H3MTer_U,13.6667
H4ET3er,179.6667
H4ETer,128
H5MTer_U,47.6667
H6_ET2er,78.6667
H6ET3er,179.6667
H6_ETer,128
H6MTer_U,1.6667
H7ET2er,78.6667
H7_ETer,128
H7MTer_U,1.6667
H7_TAer,38.6667
H8TAer,38.6667
HACD1m,164
HACD1x,165
HACD9m,136.6667
HAS1,92.0001
HAS2,92.0001
HAtly,NaN
HBZOPT10m,52
HCO3_CLt,123.3334
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,6
HDCEAtr,1.6667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1710.6668
HEX4,1710.6668
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,0.66667
HIBDm,137.3333
HISDC,0
HISt4,144.6667
HISTASE,41
HISTAtu,47.3333
HISTAVESSEC,13.3333
HIStiDF,628.6667
HIStN1,0
HKt,0
HKYNH,1
HMGCOASi,424
HMGCOASim,1
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,24.6667
HMGLx,1.6667
HOMt4,280
HOXG,107
HPACtr,NaN
HPCLx,0
HPDCACRNCPT1,19.6665
HPDCACRNCPT2,24
HPDCACRNt,2.3333
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,1813.3335
HPYRRy,139.6667
HPYRtp,NaN
HRETNtn,NaN
HS1ly,44
HS2ly,44
HS3ly,44
HS4ly,44
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0
HSD11B2r,2.3333
HSD17B1,25.3333
HSD17B2r,0.66667
HSD17B42x,132
HSD17B4x,132
HSD17B7r,39
HSD17B8r,0.66667
HSD17B9r,39
HSD3A1r,2.6667
HSD3A2r,2.6667
HSD3B11,0
HSD3B11r,0
HSD3B12r,0
HSD3B13,0
HSD3B13r,0
HSD3B2r,0
HSD3B3r,0
HSD3B7P,3.6667
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,2
HYPTROX,NaN
ICDHxm,220.0002
ICDHy,164.3333
ICDHyp,164.3333
ICDHyrm,19.6667
IDHPOXOX2b,5
IDHPOXOX3,5
IDHPOXOX4,5
IDHPOXOXb,5
IDOAASE1ly,11.3333
IDOAASE2ly,11.3333
IDOAASE3ly,11.3333
IDOAASE4ly,11.3333
IDOURtly,22.3333
IDPtn,NaN
ILEt4,150.3334
ILEt5m,NaN
ILETAm,44.6667
ILEtec,54.6667
INOSTO,0.33333
INSt,179.6666
INSt4,3
INSTt2r,18.6667
INSTt4,531
IPDDIx,23.6666
IPDPtx,NaN
It,0
ITCOAL1m,79.6667
ITCOALm,38
ITPtn,NaN
KAS8,1096.3333
KCC2t,424
KCCt,438.3333
KDNH,NaN
KHK,10
KHK2,10
KHK3,10
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,217.6666
KYN,1
KYN3OX,0
KYNAKGAT,68.9999
KYNATESYN,NaN
LACZe,73
LALDO,1.3333
LAPCOAl,73.3333
LCADi_D,449.3332
LCADim,733.3334
LCAT1e,21
LCTStg,NaN
LCYSTAT,200.6667
LCYSTCBOXL,19
LDH_Lm,1660.6667
LEUKTRA4t,0
LEUKTRA4tr,NaN
LEUKTRB4t,0
LEUKTRB4tr,NaN
LEUKTRC4t,32
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,0
LEUKTRF4t,0
LEUt4,1063.6667
LEUt5m,NaN
LEUTAm,44.6667
LEUtec,54.6667
LFORKYNHYD,1
LGNCCOAtx,NaN
LGNCt,1.6667
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,140
L_LACDcm,0.33333
L_LACtcm,0
L_LACtm,76
LNELDCCPT1,22.3332
LNELDCCPT2,24
LNELDCCRNt,2.3333
LNELDCt,NaN
LNLCCPT1,22.3332
LNLCCPT2,24
LNLCCRNt,2.3333
LNLCt,6
LNLNCACPT1,22.3332
LNLNCACPT2,24
LNLNCACRNt,2.3333
LNLNCAt,6
LNLNCGCPT1,22.3332
LNLNCGCPT2,24
LNLNCGCRNt,2.3333
LNLNCGt,6
LNS14DM,0
LNSTLSr,228.3333
LPASE,3.6667
LPCHOLt,NaN
LPCOXp,5
LPS,50.6668
LPS2,26.3334
LPS2e,3.6667
LPS3,124.6666
LPS3e,3.6667
LPS4e,0
LRAT,0
LRAT1,NaN
LRAT2,NaN
LSTO1r,70
LSTO2r,70
LTA4H,107.6667
LTC4CP,NaN
LTC4Sr,83.3333
LTD4DP,NaN
LTDCL,0
LYSOXp,NaN
LYSt4,192
LYStiDF,908.6667
LYStip,NaN
LYStm,58
LYStn,NaN
M4BTAer,38.6667
M4CET3er,179.6667
MACACI,357.9999
MACOXO,159.6667
MAGt,NaN
MALSO3tm,22.3333
MALSO4tm,22.3333
MALTe,12.3333
MALTly,134
MALtm,22.3333
MALTSULtm,22.3333
MALTt1r,337.3333
MANt1r,380.3333
MANtly,NaN
MAOLNOR,33
MAOX,46.3333
MCCCrm,51
MCD,29.3333
MCDm,29.3333
MCDp,29.3333
MCITS,NaN
MCLACCYSR,NaN
MCLOR,1812.0002
MCPST,112.3333
MDHm,430.3333
MDRPD,NaN
ME1m,139.3333
ME2,54.3333
ME2m,145.3333
MECOALm,38
MECOAS1m,79.6667
MELATN23DOX,0.33333
MELATNOX,4.3334
MEOHt2,NaN
MEOHtly,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,196.9999
METLEUex,1.3333
METS,195.3333
METt4,201
METtec,54.6667
MEVK1x,24.6667
MGACONm,NaN
MGCHrm,16
MGSA,NaN
MGSA2,NaN
MHISOR,68
MI1345PP,584
MI134P4P,NaN
MI134PP,31.6667
MI13PP,NaN
MI145PK,75.6667
MI145PP,584
MI14P4P,NaN
MI14PP,31.6667
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PS,6.3333
MI34PP,342.0001
MINOHPtn,NaN
MLTG1,25.6667
MLTG1e,12.3333
MLTG1ly,134
MMCDm,29.3333
MMEm,11.3333
MMMm,48.6667
MMSAD1m,40.6667
MMSAD3m,40.6667
MMTSADm,NaN
MOGAT,0
MTAP,129.6667
MTHFCm,756.3333
MTHFD2m,553
MTHFDm,1268
MTHGXLt,NaN
N2M2NMASNtly,NaN
N3Tg,268
N4Tg,NaN
NABTNO,317.3332
NACASPAH,0.66666
NACASPtm,NaN
NACHEX10ly,217.9999
NACHEX11ly,96.6666
NACHEX12ly,217.9999
NACHEX13ly,217.9999
NACHEX14ly,217.9999
NACHEX15ly,217.9999
NACHEX16ly,217.9999
NACHEX17ly,217.9999
NACHEX18ly,96.6666
NACHEX19ly,217.9999
NACHEX1ly,217.9999
NACHEX20ly,217.9999
NACHEX21ly,217.9999
NACHEX22ly,217.9999
NACHEX23ly,217.9999
NACHEX24ly,217.9999
NACHEX25ly,217.9999
NACHEX26ly,217.9999
NACHEX27ly,217.9999
NACHEX2ly,217.9999
NACHEX3ly,96.6666
NACHEX4ly,96.6666
NACHEX5ly,96.6666
NACHEX6ly,217.9999
NACHEX7ly,217.9999
NACHEX8ly,217.9999
NACHEX9ly,217.9999
NACHEXA10ly,96.6666
NACHEXA11ly,96.6666
NACHEXA12ly,96.6666
NACHEXA13ly,96.6666
NACHEXA14ly,96.6666
NACHEXA15ly,96.6666
NACHEXA16ly,96.6666
NACHEXA17ly,96.6666
NACHEXA18ly,96.6666
NACHEXA19ly,96.6666
NACHEXA1ly,96.6666
NACHEXA20ly,96.6666
NACHEXA21ly,96.6666
NACHEXA22ly,96.6666
NACHEXA2ly,96.6666
NACHEXA3ly,96.6666
NACHEXA4ly,96.6666
NACHEXA5ly,96.6666
NACHEXA6ly,96.6666
NACHEXA7ly,96.6666
NACHEXA8ly,96.6666
NACHEXA9ly,96.6666
NACUP,NaN
NADHtpu,NaN
NADHtru,NaN
NADNe,0
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,0
NADPtru,NaN
NADPtxu,NaN
NADtn,NaN
NADtru,NaN
NAGA2ly,101.6667
NAGAlby,NaN
NAGAly,101.6667
NAGLCAly,NaN
NAHCO3_HCLt,55
NAIt,0
NaKt,16
NAt,531.6667
NAt3_1g,217.6666
NAt5,108.3333
NAtx,NaN
NBAHH_ir,165.3333
NCAMUP,NaN
NCCt,0.66667
NCKt,98.3333
NCNt,92.3333
NDP10ex,359.0001
NDP3ex,359.0001
NDP6,52.3333
NDP7er,674.3333
NDP7ex,359.0001
NDP7g,250.3333
NDP8,125
NDP8ex,359.0001
NDPK10,481.0002
NDPK10n,82.3334
NDPK1m,369.6667
NDPK1n,82.3334
NDPK2n,82.3334
NDPK3m,369.6667
NDPK3n,82.3334
NDPK4m,187
NDPK4n,82.3334
NDPK5m,369.6667
NDPK5n,82.3334
NDPK6m,369.6667
NDPK6n,82.3334
NDPK7m,187
NDPK7n,82.3334
NDPK8m,369.6667
NDPK8n,82.3334
NDPK9n,82.3334
NH4t3r,0.33333
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,133.6667
NKCCt,133.6667
NMNATm,7
NMNATn,16.3333
NMNATr,29
NMNS,153.3333
NMNtn,NaN
NNATn,16.3333
NNMT,393
NORANMT,0.66667
NOS1,87.3333
NOS2,87.3333
NOt,NaN
NP1,95
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,21.3333
NRPPHRt4_2_r,0
NRPPHRtu,4.6667
NRPPHRVESSEC,13.3333
NRVNCCOAtx,NaN
NS26T2g,0.66667
NS26Tg,0.66667
NTD12,51.6667
NTD1m,2.3333
NTD2e,0.33333
NTD2l,73.3333
NTD4e,3
NTD4l,73.3333
NTD5l,73.3333
NTD5m,2.3333
NTD7e,3
