Reaction_ID,RAS
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_fucfucgalacglcgalgluside_hs[e],NaN
EX_fucgal14acglcgalgluside_hs[e],NaN
EX_fucgalfucgalacglcgalgluside_hs[e],NaN
EX_fucgalgbside_hs[e],NaN
EX_fuc_L[e],NaN
EX_galacglcgalgbside_hs[e],NaN
EX_galfuc12gal14acglcgalgluside_hs[e],NaN
EX_galfucgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[e],NaN
EX_galgalgalthcrm_hs[e],NaN
EX_gbside_hs[e],NaN
EX_gchola[e],NaN
EX_gd1b2_hs[e],NaN
EX_gd1c_hs[e],NaN
EX_gdp[e],NaN
EX_gluala[e],NaN
EX_glyc_S[e],NaN
EX_glygn2[e],NaN
EX_glygn4[e],NaN
EX_glygn5[e],NaN
EX_gmp[e],NaN
EX_gp1c_hs[e],NaN
EX_gp1calpha_hs[e],NaN
EX_gq1b_hs[e],NaN
EX_gq1balpha_hs[e],NaN
EX_gsn[e],NaN
EX_gt1a_hs[e],NaN
EX_gthox[e],NaN
EX_gthrd[e],NaN
EX_gtp[e],NaN
EX_h2o2[e],NaN
EX_ha[e],NaN
EX_ha_pre1[e],NaN
EX_hco3[e],NaN
EX_hcoumarin[e],NaN
EX_hdca[e],NaN
EX_hdcea[e],NaN
EX_hestratriol[e],NaN
EX_hexc[e],NaN
EX_hista[e],NaN
EX_hom_L[e],NaN
EX_hpdca[e],NaN
EX_hspg[e],NaN
EX_htaxol[e],NaN
EX_i[e],NaN
EX_idp[e],NaN
EX_imp[e],NaN
EX_inost[e],NaN
EX_ksi[e],NaN
EX_ksi_deg1[e],NaN
EX_ksii_core2[e],NaN
EX_ksii_core4[e],NaN
EX_lac_D[e],NaN
EX_Lcystin[e],NaN
EX_leuktrA4[e],NaN
EX_leuktrB4[e],NaN
EX_leuktrC4[e],NaN
EX_leuktrD4[e],NaN
EX_leuktrE4[e],NaN
EX_leuktrF4[e],NaN
EX_lgnc[e],NaN
EX_limnen[e],NaN
EX_lipoate[e],NaN
EX_lneldc[e],NaN
EX_lnlc[e],NaN
EX_lnlnca[e],NaN
EX_lnlncg[e],NaN
EX_lpchol_hs[e],NaN
EX_mag_hs[e],NaN
EX_meoh[e],NaN
EX_mercplaccys[e],NaN
EX_mthgxl[e],NaN
EX_n2m2nmasn[e],NaN
EX_nad[e],NaN
EX_nadp[e],NaN
EX_ncam[e],NaN
EX_nifedipine[e],NaN
EX_no[e],NaN
EX_npthl[e],NaN
EX_nrpphr[e],NaN
EX_nrpphrsf[e],NaN
EX_nrvnc[e],NaN
EX_o2s[e],NaN
EX_oagd3_hs[e],NaN
EX_oagt3_hs[e],NaN
EX_ocdca[e],NaN
EX_ocdcea[e],NaN
EX_octa[e],NaN
EX_omeprazole[e],NaN
EX_onpthl[e],NaN
EX_oxa[e],NaN
EX_paf_hs[e],NaN
EX_pchol_hs[e],NaN
EX_pe_hs[e],NaN
EX_peplys[e],NaN
EX_perillyl[e],NaN
EX_pglyc_hs[e],NaN
EX_pheacgln[e],NaN
EX_phyQ[e],NaN
EX_phyt[e],NaN
EX_prgstrn[e],NaN
EX_prostgd2[e],NaN
EX_prostge1[e],NaN
EX_prostge2[e],NaN
EX_prostgf2[e],NaN
EX_ps_hs[e],NaN
EX_ptdca[e],NaN
EX_rbt[e],NaN
EX_retfa[e],NaN
EX_retinol[e],NaN
EX_retinol_9_cis[e],NaN
EX_retinol_cis_11[e],NaN
EX_retn[e],NaN
EX_retnglc[e],NaN
EX_Rtotal[e],NaN
EX_Rtotal2[e],NaN
EX_Rtotal3[e],NaN
EX_s2l2fn2m2masn[e],NaN
EX_s2l2n2m2masn[e],NaN
EX_sarcs[e],NaN
EX_sl_L[e],NaN
EX_spc_hs[e],NaN
EX_sph1p[e],NaN
EX_sphs1p[e],NaN
EX_srtn[e],NaN
EX_strch1[e],NaN
EX_strch2[e],NaN
EX_strdnc[e],NaN
EX_tag_hs[e],NaN
EX_tagat_D[e],NaN
EX_taxol[e],NaN
EX_tchola[e],NaN
EX_tcynt[e],NaN
EX_tdchola[e],NaN
EX_tethex3[e],NaN
EX_tetpent3[e],NaN
EX_tetpent6[e],NaN
EX_tettet6[e],NaN
EX_thf[e],NaN
EX_thmmp[e],NaN
EX_thmtp[e],NaN
EX_thym[e],NaN
EX_thyox_L[e],NaN
EX_tmndnc[e],NaN
EX_tolbutamide[e],NaN
EX_triodthy[e],NaN
EX_triodthysuf[e],NaN
EX_tststerone[e],NaN
EX_tststeroneglc[e],NaN
EX_tststerones[e],NaN
EX_tsul[e],NaN
EX_ttdca[e],NaN
EX_txa2[e],NaN
EX_tymsf[e],NaN
EX_Tyr_ggn[e],NaN
EX_udp[e],NaN
EX_ump[e],NaN
EX_urate[e],NaN
EX_utp[e],NaN
EX_vacc[e],NaN
EX_vitd3[e],NaN
EX_whddca[e],NaN
EX_whhdca[e],NaN
EX_whtststerone[e],NaN
EX_whttdca[e],NaN
EX_xolest_hs[e],NaN
EX_xolest2_hs[e],NaN
EX_xoltri24[e],NaN
EX_xoltri25[e],NaN
EX_xoltri27[e],NaN
EX_xylt[e],NaN
EX_yvite[e],NaN
F1Atg,NaN
F1PGT,19.3333
FACOAL140i,298
FACOAL150,707.6667
FACOAL160i,711.6667
FACOAL170,707.6667
FACOAL180i,625.3333
FACOAL1812,298
FACOAL1813,298
FACOAL181i,708.3334
FACOAL1821,682.3334
FACOAL1822,298
FACOAL1831,686
FACOAL1832,298
FACOAL184,298
FACOAL191,1.6667
FACOAL200,298
FACOAL203,298
FACOAL204,794.0001
FACOAL2042,298
FACOAL205,298
FACOAL206,1.6667
FACOAL224,298
FACOAL2251,298
FACOAL2252,298
FACOAL226,298
FACOAL240,298
FACOAL241,298
FACOAL244_1,298
FACOAL245_1,298
FACOAL245_2,298
FACOAL246_1,298
FACOAL260,298
FACOAL40im,0
FACOAL80i,324
FADDP,23.3333
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,417.6667
FAEL184,417.6667
FAEL204,417.6667
FAEL205,417.6667
FAH1,1
FAH2,1
FAH3,1
FALDH,0.66667
FALDtly,NaN
FALDtm,NaN
FAOXC11,25.6667
FAOXC140,26
FAOXC150m,26
FAOXC160,26
FAOXC16080m,26
FAOXC16080x,60
FAOXC161802m,26
FAOXC16180m,26
FAOXC170m,25.6667
FAOXC180,52.0001
FAOXC180x,60
FAOXC1811601m,26
FAOXC1811602m,26
FAOXC1811603m,26
FAOXC182806m,26
FAOXC18280m,26
FAOXC183803m,26
FAOXC183806m,26
FAOXC183806x,60
FAOXC18480m,26
FAOXC18480x,60
FAOXC200180m,26
FAOXC200180x,60
FAOXC2031836m,26
FAOXC204,52.0001
FAOXC204184m,26
FAOXC2051843m,26
FAOXC2051843x,60
FAOXC2242046m,26
FAOXC2242046x,60
FAOXC2251836m,26
FAOXC2251836x,60
FAOXC2252053m,26
FAOXC2252053x,60
FAOXC226,26
FAOXC226205m,26
FAOXC226205x,60
FAOXC240200x,60
FAOXC241181x,60
FAOXC2442246x,60
FAOXC2452253x,60
FAOXC2452256x,60
FAOXC246226x,60
FAOXC260240x,60
FAOXC80,26
FAS100COA,1192.3333
FAS120COA,1192.3333
FAS140COA,1192.3333
FAS160COA,1192.3333
FAS180COA,1192.3333
FAS80COA_L,1192.3333
FATP1t,203.3333
FATP2t,76
FATP3t,76
FATP4t,5.6667
FATP5t,5.6667
FATP6t,7.3334
FATP7t,7.3334
FATP8t,7.3334
FATP9t,7.3334
FBA4,65.0001
FBA5,0.33333
FBP26,166.6667
FCLTm,82.6666
FCOAH,NaN
FDH,13.6667
FE2t,NaN
FE2tm,NaN
FE3R2e,95
FK,10.6667
FKYNH,48
FOLR2,197.6667
FOLt2,161.3334
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,48
FPGS2m,48
FPGS3,48
FPGS3m,48
FPGS4,48
FPGS4m,48
FPGS5,48
FPGS5m,48
FPGS6,48
FPGS6m,48
FPGS7m,48
FPGS8,48
FPGS8m,48
FPGS9,48
FPGS9m,48
FPGSm,48
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,31.6667
FTHFDH,81.3334
FTHFLm,620
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,79.6667
FUCASE2ly,15.3333
FUCASEe,79.6667
FUCASEly,15.3333
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,46
FUMm,88.6667
FUMSO3tm,21.6667
FUMSO4tm,21.6667
FUMtm,21.6667
FUMTSULtm,21.6667
FUT11g,13.6667
FUT12g,13.6667
FUT14g,13.6667
FUT15g,13.6667
FUT16g,13.6667
FUT17g,13.6667
FUT18g,13.6667
FUT32g,0
FUT33g,0
FUT34g,0
FUT35g,0
FUT910g,26.6667
FUT911g,26.6667
FUT91g,26.6667
FUT92g,26.6667
FUT93g,26.6667
FUT94g,26.6667
FUT95g,26.6667
FUT96g,26.6667
FUT97g,26.6667
FUT98g,26.6667
FUT99g,26.6667
G14T18g,1051.6666
G14T19g,1051.6666
G14T20g,1051.6666
G14T21g,1051.6666
G14T2g,1051.6666
G14T3g,1051.6666
G14T4g,1051.6666
G14T5g,1051.6666
G3PD2m,180.3333
G5SADrm,NaN
G5SDym,162
G6PDH1rer,66
G6PDH2rer,723.6667
G6PPer,107.3333
G6Pter,41
GABAVESSEC,0.66667
GACMTRc,39.3334
GACPAILter,NaN
GAL3ST11,0.66667
GAL3ST12,0.66667
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,119.3334
GALASE11ly,119.3334
GALASE12ly,119.3334
GALASE13ly,119.3334
GALASE14ly,119.3334
GALASE15ly,119.3334
GALASE16ly,119.3334
GALASE17ly,119.3334
GALASE18ly,119.3334
GALASE19ly,119.3334
GALASE1ly,119.3334
GALASE20ly,119.3334
GALASE3ly,119.3334
GALASE4ly,119.3334
GALASE5ly,119.3334
GALASE6ly,119.3334
GALASE7ly,119.3334
GALASE8ly,119.3334
GALASE9ly,119.3334
GALC,73.6667
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,142.3333
GALGT2,142.3333
GALGT3,142.3333
GALGT4,142.3333
GALNACT1g,139.3334
GALNACT2g,261.3334
GALNACT3g,261.3334
GALNACT4g,261.3334
GALNACT5g,261.3334
GALNTg,1091.6666
GALOR,219
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,317
GALT2g,23
GALTg,27.3333
GALtly,NaN
GAMt1r,199.3333
GAMYe,5.3333
GAO1,17.3333
GAO1g,17.3333
GAO2,17.3333
GAO2g,17.3333
GARFT,523.3334
GASNASE2ly,14
GASNASE3ly,14
GASNASEly,14
GBA,551.6665
GBAl,551.6665
GBGT1,5.6667
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,615
GCC2am,2
GCC2bim,2
GCC2cm,2
GCCam,2
GCCbim,2
GCCcm,2
GCHOLAt,43.3334
GCHOLAt2,2.3333
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,8
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,66
GDPtg,NaN
GFUCS,97.6667
GGH_10FTHF5GLUe,41.6667
GGH_10FTHF5GLUl,41.6667
GGH_10FTHF6GLUe,41.6667
GGH_10FTHF6GLUl,41.6667
GGH_10FTHF7GLUe,41.6667
GGH_10FTHF7GLUl,41.6667
GGH_5DHFe,41.6667
GGH_5DHFl,41.6667
GGH_5THFe,41.6667
GGH_5THFl,41.6667
GGH_6DHFe,41.6667
GGH_6DHFl,41.6667
GGH_6THFe,41.6667
GGH_6THFl,41.6667
GGH_7DHFe,41.6667
GGH_7DHFl,41.6667
GGH_7THFe,41.6667
GGH_7THFl,41.6667
GGLUCT,53.6667
GGNG,65.3333
GGT_L,NaN
GGT5r,0.66667
GGT6,NaN
GHMT2rm,274.3334
GHMT3,274.3334
GLACO,266.6667
GLACter,NaN
GLAl,46.6667
GLB1,119.3334
GLBRAN,63
GLCAASE1ly,85.6667
GLCAASE4ly,85.6667
GLCAASE5ly,85.6667
GLCAASE6ly,85.6667
GLCAASE7ly,85.6667
GLCAASE8ly,93.3334
GLCAASE9ly,85.6667
GLCAE1g,NaN
GLCAE2g,128
GLCAT2g,142.3333
GLCAT3g,142.3333
GLCAT4g,142.3333
GLCAT5g,142.3333
GLCAT6g,524
GLCAT7g,524
GLCAT8g,524
GLCAT9g,524
GLCATg,100.3333
GLCMter,NaN
GLCNACASE1ly,28.3333
GLCNACASE2ly,28.3333
GLCNACASE3ly,28.3333
GLCNACASE4ly,28.3333
GLCNACASE5ly,28.3333
GLCNACDASg,823.6667
GLCNACT1g,306
GLCNACT2g,613.3333
GLCNACT3g,613.3333
GLCNACT4g,613.3333
GLCNACT5g,613.3333
GLCt1r,607
GLCt2_2,0
GLCter,NaN
GLCtg,10.3333
GLCtly,NaN
GLCURter,NaN
GLCURtly,22
GLDBRAN,598.0002
GLGNS1,65.3333
GLNALANaEx,332
GLNASNNaEx,332
GLNCYSNaEx,332
GLNLASEer,NaN
GLNSERNaEx,332
GLNTHRNaEx,332
GLNtm,NaN
GLNtN1,4.6667
GLPASE1,210.6666
GLPASE2,210.6666
GLRASE,NaN
GLU5Km,162
GLUCYS,74
GLUDC,10.6666
GLUDxm,237
GLUDym,237
GluForTx,13.3334
GLUNm,581
GLUt2m,140.6667
GLUt6,82.3332
GLUt7l,NaN
GLUTCOADHm,26
GLUtr,NaN
GLUVESSEC,16.6667
GLXO2p,0
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,1.6667
GLYATm,75.3333
GLYBt4_2_r,1.3333
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,138.6667
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,0
GLYKm,20.3333
GLYOp,NaN
GLYOXm,12
GLYt4,539
GLYt7_211_r,119.3334
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,0.66667
GMPtg,NaN
GMPtn,NaN
GNDer,244.3333
GNMT,1.6667
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,167.6667
GPIAT,149.6667
GPIDA2er,75
GPIDAer,75
GPIMTer_U,30
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,36.6667
GSNt,164.6667
GSNt4,2.3333
GSNtl,13.6667
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,140.6667
GTHOm,140.6667
GTHP,1413.3334
GTHPe,398.6666
GTHPm,925.3334
GTHRDt,NaN
GTHRDtr,NaN
GTHS,82.3333
GTMLTe,11.6668
GUACYC,155.3334
GUAD,0
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,11.6666
H2ETer,127.3334
H2MTer_U,37.3333
H2O2syn,39
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,0.33333
H2Otn,NaN
H2Otp,NaN
H3ETer,127.3334
H3MTer_U,13.3333
H4ET3er,168.6668
H4ETer,127.3334
H5MTer_U,37.3333
H6_ET2er,72.3334
H6ET3er,168.6668
H6_ETer,127.3334
H6MTer_U,1
H7ET2er,72.3334
H7_ETer,127.3334
H7MTer_U,1
H7_TAer,33
H8TAer,33
HACD1m,137
HACD1x,139.3334
HACD9m,126.3334
HAS1,61.0001
HAS2,61.0001
HAtly,NaN
HBZOPT10m,44.3333
HCO3_CLt,114.6666
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,5.6667
HDCEAtr,1.6667
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1242.0002
HEX4,1242.0002
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,0.33333
HIBDm,114.3333
HISDC,0.66667
HISt4,122.3333
HISTASE,44.6667
HISTAtu,48.3333
HISTAVESSEC,10.3333
HIStiDF,410
HIStN1,1
HKt,0.33333
HKYNH,0.66667
HMGCOASi,359.3334
HMGCOASim,1
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,18
HMGLx,1.3333
HOMt4,211.3334
HOXG,92.3333
HPACtr,NaN
HPCLx,0
HPDCACRNCPT1,13.0001
HPDCACRNCPT2,18.3333
HPDCACRNt,1.6667
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,1823.3333
HPYRRy,138.6667
HPYRtp,NaN
HRETNtn,NaN
HS1ly,33.6667
HS2ly,33.6667
HS3ly,33.6667
HS4ly,33.6667
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,0
HSD11B2r,2.6667
HSD17B1,27.6666
HSD17B2r,0.66667
HSD17B42x,105.6667
HSD17B4x,105.6667
HSD17B7r,17.3333
HSD17B8r,0.66667
HSD17B9r,17.3333
HSD3A1r,0.33333
HSD3A2r,0.33333
HSD3B11,0
HSD3B11r,0
HSD3B12r,0
HSD3B13,0
HSD3B13r,0
HSD3B2r,0
HSD3B3r,0
HSD3B7P,4.3333
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,2
HYPTROX,NaN
ICDHxm,109.9998
ICDHy,131
ICDHyp,131
ICDHyrm,18.3333
IDHPOXOX2b,5
IDHPOXOX3,5
IDHPOXOX4,5
IDHPOXOXb,5
IDOAASE1ly,7.6667
IDOAASE2ly,7.6667
IDOAASE3ly,7.6667
IDOAASE4ly,7.6667
IDOURtly,22
IDPtn,NaN
ILEt4,125
ILEt5m,NaN
ILETAm,40.6667
ILEtec,32
INOSTO,0
INSt,164.6667
INSt4,2.3333
INSTt2r,17
INSTt4,423.6667
IPDDIx,25
IPDPtx,NaN
It,0
ITCOAL1m,53.6667
ITCOALm,31.3333
ITPtn,NaN
KAS8,1192.3333
KCC2t,402
KCCt,411
KDNH,NaN
KHK,17.3334
KHK2,17.3334
KHK3,17.3334
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,161.3333
KYN,0.66667
KYN3OX,0.66667
KYNAKGAT,70.0001
KYNATESYN,NaN
LACZe,61
LALDO,0.66667
LAPCOAl,69
LCADi_D,451
LCADim,615
LCAT1e,19.3333
LCTStg,NaN
LCYSTAT,128
LCYSTCBOXL,22.6666
LDH_Lm,1666
LEUKTRA4t,0
LEUKTRA4tr,NaN
LEUKTRB4t,0
LEUKTRB4tr,NaN
LEUKTRC4t,26.3334
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,0
LEUKTRF4t,0
LEUt4,752.0001
LEUt5m,NaN
LEUTAm,40.6667
LEUtec,32
LFORKYNHYD,0.66667
LGNCCOAtx,NaN
LGNCt,1.6667
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,133
L_LACDcm,0.33333
L_LACtcm,0
L_LACtm,55.6667
LNELDCCPT1,16.6668
LNELDCCPT2,18.3333
LNELDCCRNt,1.6667
LNELDCt,NaN
LNLCCPT1,16.6668
LNLCCPT2,18.3333
LNLCCRNt,1.6667
LNLCt,5.6667
LNLNCACPT1,16.6668
LNLNCACPT2,18.3333
LNLNCACRNt,1.6667
LNLNCAt,5.6667
LNLNCGCPT1,16.6668
LNLNCGCPT2,18.3333
LNLNCGCRNt,1.6667
LNLNCGt,5.6667
LNS14DM,0
LNSTLSr,202.6667
LPASE,7.6667
LPCHOLt,NaN
LPCOXp,2
LPS,44.3333
LPS2,30
LPS2e,3
LPS3,87.3334
LPS3e,3
LPS4e,0
LRAT,0
LRAT1,NaN
LRAT2,NaN
LSTO1r,66.6667
LSTO2r,66.6667
LTA4H,103.6667
LTC4CP,NaN
LTC4Sr,70.3333
LTD4DP,NaN
LTDCL,0
LYSOXp,NaN
LYSt4,170.6666
LYStiDF,621.3334
LYStip,NaN
LYStm,41.6667
LYStn,NaN
M4BTAer,33
M4CET3er,168.6668
MACACI,251.0001
MACOXO,138.6666
MAGt,NaN
MALSO3tm,21.6667
MALSO4tm,21.6667
MALTe,5.3333
MALTly,89.6667
MALtm,21.6667
MALTSULtm,21.6667
MALTt1r,267.3333
MANt1r,295.3333
MANtly,NaN
MAOLNOR,33
MAOX,44.6667
MCCCrm,35.6667
MCD,14
MCDm,14
MCDp,14
MCITS,NaN
MCLACCYSR,NaN
MCLOR,1822.3332
MCPST,108
MDHm,413.6667
MDRPD,NaN
ME1m,119
ME2,67.3333
ME2m,124
MECOALm,31.3333
MECOAS1m,53.6667
MELATN23DOX,0
MELATNOX,2
MEOHt2,NaN
MEOHtly,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,167.3334
METLEUex,1.6667
METS,167
METt4,177.3333
METtec,32
MEVK1x,22.3333
MGACONm,NaN
MGCHrm,10
MGSA,NaN
MGSA2,NaN
MHISOR,58.6668
MI1345PP,536.3332
MI134P4P,NaN
MI134PP,18.6667
MI13PP,NaN
MI145PK,65
MI145PP,536.3332
MI14P4P,NaN
MI14PP,18.6667
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PS,1.6667
MI34PP,351.9999
MINOHPtn,NaN
MLTG1,21.6667
MLTG1e,5.3333
MLTG1ly,89.6667
MMCDm,14
MMEm,7.3333
MMMm,43
MMSAD1m,30.6667
MMSAD3m,30.6667
MMTSADm,NaN
MOGAT,0
MTAP,123.3333
MTHFCm,565
MTHFD2m,395.3333
MTHFDm,1015.3333
MTHGXLt,NaN
N2M2NMASNtly,NaN
N3Tg,237.3333
N4Tg,NaN
NABTNO,340.6666
NACASPAH,0
NACASPtm,NaN
NACHEX10ly,155.6667
NACHEX11ly,72
NACHEX12ly,155.6667
NACHEX13ly,155.6667
NACHEX14ly,155.6667
NACHEX15ly,155.6667
NACHEX16ly,155.6667
NACHEX17ly,155.6667
NACHEX18ly,72
NACHEX19ly,155.6667
NACHEX1ly,155.6667
NACHEX20ly,155.6667
NACHEX21ly,155.6667
NACHEX22ly,155.6667
NACHEX23ly,155.6667
NACHEX24ly,155.6667
NACHEX25ly,155.6667
NACHEX26ly,155.6667
NACHEX27ly,155.6667
NACHEX2ly,155.6667
NACHEX3ly,72
NACHEX4ly,72
NACHEX5ly,72
NACHEX6ly,155.6667
NACHEX7ly,155.6667
NACHEX8ly,155.6667
NACHEX9ly,155.6667
NACHEXA10ly,72
NACHEXA11ly,72
NACHEXA12ly,72
NACHEXA13ly,72
NACHEXA14ly,72
NACHEXA15ly,72
NACHEXA16ly,72
NACHEXA17ly,72
NACHEXA18ly,72
NACHEXA19ly,72
NACHEXA1ly,72
NACHEXA20ly,72
NACHEXA21ly,72
NACHEXA22ly,72
NACHEXA2ly,72
NACHEXA3ly,72
NACHEXA4ly,72
NACHEXA5ly,72
NACHEXA6ly,72
NACHEXA7ly,72
NACHEXA8ly,72
NACHEXA9ly,72
NACUP,NaN
NADHtpu,NaN
NADHtru,NaN
NADNe,0
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,0
NADPtru,NaN
NADPtxu,NaN
NADtn,NaN
NADtru,NaN
NAGA2ly,107.6667
NAGAlby,NaN
NAGAly,107.6667
NAGLCAly,NaN
NAHCO3_HCLt,55
NAIt,0
NaKt,12.9999
NAt,423.6667
NAt3_1g,161.3333
NAt5,78
NAtx,NaN
NBAHH_ir,145
NCAMUP,NaN
NCCt,0.33333
NCKt,77.6666
NCNt,61.6667
NDP10ex,377
NDP3ex,377
NDP6,61.6667
NDP7er,705.6667
NDP7ex,377
NDP7g,258
NDP8,119.3333
NDP8ex,377
NDPK10,400.3335
NDPK10n,80.6667
NDPK1m,341.3334
NDPK1n,80.6667
NDPK2n,80.6667
NDPK3m,341.3334
NDPK3n,80.6667
NDPK4m,185.6667
NDPK4n,80.6667
NDPK5m,341.3334
NDPK5n,80.6667
NDPK6m,341.3334
NDPK6n,80.6667
NDPK7m,185.6667
NDPK7n,80.6667
NDPK8m,341.3334
NDPK8n,80.6667
NDPK9n,80.6667
NH4t3r,0.33333
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,140.6667
NKCCt,140.6667
NMNATm,5.3333
NMNATn,14.3333
NMNATr,18.6667
NMNS,106
NMNtn,NaN
NNATn,14.3333
NNMT,452.3333
NORANMT,0
NOS1,60.3332
NOS2,60.3332
NOt,NaN
NP1,62.6667
NPTHLte,NaN
NRPPHRSFt,NaN
NRPPHRSULT,17.3333
NRPPHRt4_2_r,0
NRPPHRtu,1.3333
NRPPHRVESSEC,10.3333
NRVNCCOAtx,NaN
NS26T2g,2
NS26Tg,2
NTD12,37.6666
NTD1m,2
NTD2e,0
NTD2l,69
NTD4e,0.33333
NTD4l,69
NTD5l,69
NTD5m,2
NTD7e,0.33333
NTD7l,69
NTD9e,0.33333
NTD9l,69
NTP3e,377
NTPP10,46
NTPP9,46
O16G1e,0
O16G2e,0
O2St,NaN
O2Stm,NaN
O2Stn,NaN
O2Stx,NaN
O2ter,NaN
O2tm,NaN
O2tn,NaN
